STATION_NAME,DATE,AVEMAX
SALT LAKE CITY UT US,19330801,87.1
SALT LAKE CITY UT US,19330901,81
SALT LAKE CITY UT US,19331001,71.8
SALT LAKE CITY UT US,19331101,53.2
SALT LAKE CITY UT US,19331201,48.4
SALT LAKE CITY UT US,19340101,41.7
SALT LAKE CITY UT US,19340201,51.3
SALT LAKE CITY UT US,19340301,60.6
SALT LAKE CITY UT US,19340401,69.6
SALT LAKE CITY UT US,19340501,81
SALT LAKE CITY UT US,19340601,80.6
SALT LAKE CITY UT US,19340701,92.8
SALT LAKE CITY UT US,19340801,90.5
SALT LAKE CITY UT US,19340901,76.1
SALT LAKE CITY UT US,19341001,68.5
SALT LAKE CITY UT US,19341101,52.5
SALT LAKE CITY UT US,19341201,39.9
SALT LAKE CITY UT US,19350101,42.3
SALT LAKE CITY UT US,19350201,45.7
SALT LAKE CITY UT US,19350301,49.8
SALT LAKE CITY UT US,19350401,60.1
SALT LAKE CITY UT US,19350501,64.9
SALT LAKE CITY UT US,19350601,82.8
SALT LAKE CITY UT US,19350701,92.8
SALT LAKE CITY UT US,19350801,89.2
SALT LAKE CITY UT US,19350901,81.5
SALT LAKE CITY UT US,19351001,65.1
SALT LAKE CITY UT US,19351101,45.3
SALT LAKE CITY UT US,19351201,39.4
SALT LAKE CITY UT US,19360101,37
SALT LAKE CITY UT US,19360201,41.2
SALT LAKE CITY UT US,19360301,50.7
SALT LAKE CITY UT US,19360401,65.5
SALT LAKE CITY UT US,19360501,76.6
SALT LAKE CITY UT US,19360601,84.7
SALT LAKE CITY UT US,19360701,91.9
SALT LAKE CITY UT US,19360801,89.2
SALT LAKE CITY UT US,19360901,76.8
SALT LAKE CITY UT US,19361001,64.8
SALT LAKE CITY UT US,19361101,46.8
SALT LAKE CITY UT US,19361201,41.5
SALT LAKE CITY UT US,19370101,23.9
SALT LAKE CITY UT US,19370201,40.8
SALT LAKE CITY UT US,19370301,51.3
SALT LAKE CITY UT US,19370401,58.5
SALT LAKE CITY UT US,19370501,74.8
SALT LAKE CITY UT US,19370601,80.8
SALT LAKE CITY UT US,19370701,91.2
SALT LAKE CITY UT US,19370801,91.2
SALT LAKE CITY UT US,19370901,82.9
SALT LAKE CITY UT US,19371001,67.1
SALT LAKE CITY UT US,19371101,54.9
SALT LAKE CITY UT US,19371201,46.4
SALT LAKE CITY UT US,19380101,44.4
SALT LAKE CITY UT US,19380201,46
SALT LAKE CITY UT US,19380301,50.5
SALT LAKE CITY UT US,19380401,62.8
SALT LAKE CITY UT US,19380501,68
SALT LAKE CITY UT US,19380601,83.7
SALT LAKE CITY UT US,19380701,88.9
SALT LAKE CITY UT US,19380801,89.4
SALT LAKE CITY UT US,19380901,83.7
SALT LAKE CITY UT US,19381001,66.2
SALT LAKE CITY UT US,19381101,42.8
SALT LAKE CITY UT US,19381201,42.1
SALT LAKE CITY UT US,19390101,38.8
SALT LAKE CITY UT US,19390201,33.4
SALT LAKE CITY UT US,19390301,53.8
SALT LAKE CITY UT US,19390401,65.5
SALT LAKE CITY UT US,19390501,74.8
SALT LAKE CITY UT US,19390601,79.7
SALT LAKE CITY UT US,19390701,91.4
SALT LAKE CITY UT US,19390801,91
SALT LAKE CITY UT US,19390901,78.4
SALT LAKE CITY UT US,19391001,65.3
SALT LAKE CITY UT US,19391101,56.8
SALT LAKE CITY UT US,19391201,48.6
SALT LAKE CITY UT US,19400101,37.9
SALT LAKE CITY UT US,19400201,46.2
SALT LAKE CITY UT US,19400301,56.8
SALT LAKE CITY UT US,19400401,63
SALT LAKE CITY UT US,19400501,78.6
SALT LAKE CITY UT US,19400601,88
SALT LAKE CITY UT US,19400701,94.3
SALT LAKE CITY UT US,19400801,94.1
SALT LAKE CITY UT US,19400901,77.9
SALT LAKE CITY UT US,19401001,68.5
SALT LAKE CITY UT US,19401101,45.9
SALT LAKE CITY UT US,19401201,42.4
SALT LAKE CITY UT US,19410101,39
SALT LAKE CITY UT US,19410201,47.5
SALT LAKE CITY UT US,19410301,54.1
SALT LAKE CITY UT US,19410401,57.6
SALT LAKE CITY UT US,19410501,74.3
SALT LAKE CITY UT US,19410601,79.3
SALT LAKE CITY UT US,19410701,90.7
SALT LAKE CITY UT US,19410801,86.7
SALT LAKE CITY UT US,19410901,73.6
SALT LAKE CITY UT US,19411001,61.2
SALT LAKE CITY UT US,19411101,51.1
SALT LAKE CITY UT US,19411201,43.5
SALT LAKE CITY UT US,19420101,31.3
SALT LAKE CITY UT US,19420201,36.1
SALT LAKE CITY UT US,19420301,46.8
SALT LAKE CITY UT US,19420401,63.7
SALT LAKE CITY UT US,19420501,65.8
SALT LAKE CITY UT US,19420601,79.3
SALT LAKE CITY UT US,19420701,93.4
SALT LAKE CITY UT US,19420801,90
SALT LAKE CITY UT US,19420901,79.3
SALT LAKE CITY UT US,19421001,65.5
SALT LAKE CITY UT US,19421101,52
SALT LAKE CITY UT US,19421201,40.6
SALT LAKE CITY UT US,19430101,39.2
SALT LAKE CITY UT US,19430201,43.2
SALT LAKE CITY UT US,19430301,51.4
SALT LAKE CITY UT US,19430401,69.1
SALT LAKE CITY UT US,19430501,68.4
SALT LAKE CITY UT US,19430601,78.1
SALT LAKE CITY UT US,19430701,91.4
SALT LAKE CITY UT US,19430801,89.2
SALT LAKE CITY UT US,19430901,83.7
SALT LAKE CITY UT US,19431001,68
SALT LAKE CITY UT US,19431101,52.5
SALT LAKE CITY UT US,19431201,40.6
SALT LAKE CITY UT US,19440101,31.5
SALT LAKE CITY UT US,19440201,39.9
SALT LAKE CITY UT US,19440301,45.5
SALT LAKE CITY UT US,19440401,56.8
SALT LAKE CITY UT US,19440501,71.8
SALT LAKE CITY UT US,19440601,75.9
SALT LAKE CITY UT US,19440701,91.4
SALT LAKE CITY UT US,19440801,89.6
SALT LAKE CITY UT US,19440901,79
SALT LAKE CITY UT US,19441001,70.3
SALT LAKE CITY UT US,19441101,46.8
SALT LAKE CITY UT US,19441201,40.5
SALT LAKE CITY UT US,19450101,42.8
SALT LAKE CITY UT US,19450201,44.6
SALT LAKE CITY UT US,19450301,49.3
SALT LAKE CITY UT US,19450401,56.1
SALT LAKE CITY UT US,19450501,72.7
SALT LAKE CITY UT US,19450601,72.5
SALT LAKE CITY UT US,19450701,91
SALT LAKE CITY UT US,19450801,87.1
SALT LAKE CITY UT US,19450901,74.8
SALT LAKE CITY UT US,19451001,69.1
SALT LAKE CITY UT US,19451101,48.4
SALT LAKE CITY UT US,19451201,39.2
SALT LAKE CITY UT US,19460101,38.3
SALT LAKE CITY UT US,19460201,44.6
SALT LAKE CITY UT US,19460301,56.1
SALT LAKE CITY UT US,19460401,66.9
SALT LAKE CITY UT US,19460501,68.9
SALT LAKE CITY UT US,19460601,83.7
SALT LAKE CITY UT US,19460701,91.6
SALT LAKE CITY UT US,19460801,90
SALT LAKE CITY UT US,19460901,78.8
SALT LAKE CITY UT US,19461001,56.8
SALT LAKE CITY UT US,19461101,48.6
SALT LAKE CITY UT US,19461201,44.8
SALT LAKE CITY UT US,19470101,33.6
SALT LAKE CITY UT US,19470201,48.2
SALT LAKE CITY UT US,19470301,55.4
SALT LAKE CITY UT US,19470401,59.2
SALT LAKE CITY UT US,19470501,75.9
SALT LAKE CITY UT US,19470601,75.4
SALT LAKE CITY UT US,19470701,92.5
SALT LAKE CITY UT US,19470801,86.9
SALT LAKE CITY UT US,19470901,79.7
SALT LAKE CITY UT US,19471001,68.5
SALT LAKE CITY UT US,19471101,42.4
SALT LAKE CITY UT US,19471201,38.5
SALT LAKE CITY UT US,19480101,40.6
SALT LAKE CITY UT US,19480201,43.5
SALT LAKE CITY UT US,19480301,45
SALT LAKE CITY UT US,19480401,61.2
SALT LAKE CITY UT US,19480501,73.2
SALT LAKE CITY UT US,19480601,81.7
SALT LAKE CITY UT US,19480701,90.7
SALT LAKE CITY UT US,19480801,90.1
SALT LAKE CITY UT US,19480901,81.1
SALT LAKE CITY UT US,19481001,66.6
SALT LAKE CITY UT US,19481101,44.8
SALT LAKE CITY UT US,19481201,35.8
SALT LAKE CITY UT US,19490101,23.4
SALT LAKE CITY UT US,19490201,35.4
SALT LAKE CITY UT US,19490301,52.5
SALT LAKE CITY UT US,19490401,66.9
SALT LAKE CITY UT US,19490501,71.2
SALT LAKE CITY UT US,19490601,80.1
SALT LAKE CITY UT US,19490701,91.4
SALT LAKE CITY UT US,19490801,91
SALT LAKE CITY UT US,19490901,82.4
SALT LAKE CITY UT US,19491001,59.5
SALT LAKE CITY UT US,19491101,57.9
SALT LAKE CITY UT US,19491201,39.9
SALT LAKE CITY UT US,19500101,37.4
SALT LAKE CITY UT US,19500201,46.8
SALT LAKE CITY UT US,19500301,51.1
SALT LAKE CITY UT US,19500401,60.6
SALT LAKE CITY UT US,19500501,66.2
SALT LAKE CITY UT US,19500601,81.9
SALT LAKE CITY UT US,19500701,87.6
SALT LAKE CITY UT US,19500801,88.7
SALT LAKE CITY UT US,19500901,75.6
SALT LAKE CITY UT US,19501001,72
SALT LAKE CITY UT US,19501101,52
SALT LAKE CITY UT US,19501201,39.9
SALT LAKE CITY UT US,19510101,38.1
SALT LAKE CITY UT US,19510201,46.8
SALT LAKE CITY UT US,19510301,48.4
SALT LAKE CITY UT US,19510401,61.9
SALT LAKE CITY UT US,19510501,70.5
SALT LAKE CITY UT US,19510601,76.8
SALT LAKE CITY UT US,19510701,90.5
SALT LAKE CITY UT US,19510801,85.5
SALT LAKE CITY UT US,19510901,79.7
SALT LAKE CITY UT US,19511001,61.9
SALT LAKE CITY UT US,19511101,46.9
SALT LAKE CITY UT US,19511201,36.1
SALT LAKE CITY UT US,19520101,37
SALT LAKE CITY UT US,19520201,39.6
SALT LAKE CITY UT US,19520301,41.7
SALT LAKE CITY UT US,19520401,62.8
SALT LAKE CITY UT US,19520501,72.7
SALT LAKE CITY UT US,19520601,81.5
SALT LAKE CITY UT US,19520701,88.9
SALT LAKE CITY UT US,19520801,89.4
SALT LAKE CITY UT US,19520901,82.4
SALT LAKE CITY UT US,19521001,73.2
SALT LAKE CITY UT US,19521101,44.8
SALT LAKE CITY UT US,19521201,40.6
SALT LAKE CITY UT US,19530101,48.9
SALT LAKE CITY UT US,19530201,46.4
SALT LAKE CITY UT US,19530301,54.9
SALT LAKE CITY UT US,19530401,57.4
SALT LAKE CITY UT US,19530501,64.2
SALT LAKE CITY UT US,19530601,81
SALT LAKE CITY UT US,19530701,92.5
SALT LAKE CITY UT US,19530801,89.6
SALT LAKE CITY UT US,19530901,83.5
SALT LAKE CITY UT US,19531001,67.1
SALT LAKE CITY UT US,19531101,57.2
SALT LAKE CITY UT US,19531201,39.2
SALT LAKE CITY UT US,19540101,44.1
SALT LAKE CITY UT US,19540201,44.8
SALT LAKE CITY UT US,19540301,48.6
SALT LAKE CITY UT US,19540401,65.8
SALT LAKE CITY UT US,19540501,75.6
SALT LAKE CITY UT US,19540601,79
SALT LAKE CITY UT US,19540701,93
SALT LAKE TRIAD CTR UT US,19850501,73.2
SALT LAKE TRIAD CTR UT US,19850601,82.4
SALT LAKE TRIAD CTR UT US,19850701,89.8
SALT LAKE TRIAD CTR UT US,19850801,87.1
SALT LAKE TRIAD CTR UT US,19850901,72.3
SALT LAKE TRIAD CTR UT US,19851001,62.6
SALT LAKE TRIAD CTR UT US,19851101,44.6
SALT LAKE TRIAD CTR UT US,19851201,32
SALT LAKE TRIAD CTR UT US,19860101,38.5
SALT LAKE TRIAD CTR UT US,19860201,50.7
SALT LAKE TRIAD CTR UT US,19860301,58.6
SALT LAKE TRIAD CTR UT US,19860401,60.8
SALT LAKE TRIAD CTR UT US,19860501,69.1
SALT LAKE TRIAD CTR UT US,19860601,85.6
SALT LAKE TRIAD CTR UT US,19860701,86
SALT LAKE TRIAD CTR UT US,19860801,89.1
SALT LAKE TRIAD CTR UT US,19860901,69.6
SALT LAKE TRIAD CTR UT US,19861001,62.1
SALT LAKE TRIAD CTR UT US,19861101,53.1
SALT LAKE TRIAD CTR UT US,19861201,37.9
SALT LAKE TRIAD CTR UT US,19870101,37.6
SALT LAKE TRIAD CTR UT US,19870201,44.6
SALT LAKE TRIAD CTR UT US,19870301,52.5
SALT LAKE TRIAD CTR UT US,19870401,68.4
SALT LAKE TRIAD CTR UT US,19870501,72
SALT LAKE TRIAD CTR UT US,19870601,82.2
SALT LAKE TRIAD CTR UT US,19870701,86.2
SALT LAKE TRIAD CTR UT US,19870801,84.9
SALT LAKE TRIAD CTR UT US,19870901,78.1
SALT LAKE TRIAD CTR UT US,19871001,67.3
SALT LAKE TRIAD CTR UT US,19871101,49.5
SALT LAKE TRIAD CTR UT US,19871201,40.3
SALT LAKE TRIAD CTR UT US,19880101,34.9
SALT LAKE TRIAD CTR UT US,19880201,44.8
SALT LAKE TRIAD CTR UT US,19880301,50.2
SALT LAKE TRIAD CTR UT US,19880401,63.7
SALT LAKE TRIAD CTR UT US,19880501,70.5
SALT LAKE TRIAD CTR UT US,19880601,87.1
SALT LAKE TRIAD CTR UT US,19880701,91.9
SALT LAKE TRIAD CTR UT US,19880801,87.6
SALT LAKE TRIAD CTR UT US,19880901,74.3
SALT LAKE TRIAD CTR UT US,19881001,72
SALT LAKE TRIAD CTR UT US,19881101,49.3
SALT LAKE TRIAD CTR UT US,19881201,36.1
SALT LAKE TRIAD CTR UT US,19890101,32.2
SALT LAKE TRIAD CTR UT US,19890201,35.1
SALT LAKE TRIAD CTR UT US,19890301,58.3
SALT LAKE TRIAD CTR UT US,19890401,66.9
SALT LAKE TRIAD CTR UT US,19890501,71.6
SALT LAKE TRIAD CTR UT US,19890601,80.4
SALT LAKE TRIAD CTR UT US,19890701,93.2
SALT LAKE TRIAD CTR UT US,19890801,87.6
SALT LAKE TRIAD CTR UT US,19890901,79.3
SALT LAKE TRIAD CTR UT US,19891001,66
SALT LAKE TRIAD CTR UT US,19891101,51.4
SALT LAKE TRIAD CTR UT US,19891201,40.5
SALT LAKE TRIAD CTR UT US,19900101,44.4
SALT LAKE TRIAD CTR UT US,19900201,42.3
SALT LAKE TRIAD CTR UT US,19900301,56.3
SALT LAKE TRIAD CTR UT US,19900401,65.5
SALT LAKE TRIAD CTR UT US,19900501,70.2
SALT LAKE TRIAD CTR UT US,19900601,84.7
SALT LAKE TRIAD CTR UT US,19900701,91
SALT LAKE TRIAD CTR UT US,19900801,88.3
SALT LAKE TRIAD CTR UT US,19900901,83.3
SALT LAKE TRIAD CTR UT US,19901001,67.3
SALT LAKE TRIAD CTR UT US,19901101,52.5
SALT LAKE TRIAD CTR UT US,19901201,32.9
SALT LAKE TRIAD CTR UT US,19910101,33.4
SALT LAKE TRIAD CTR UT US,19910301,52.5
SALT LAKE TRIAD CTR UT US,19910401,57.4
SALT LAKE TRIAD CTR UT US,19910501,66.9
SALT LAKE TRIAD CTR UT US,19910601,81
SALT LAKE TRIAD CTR UT US,19910701,90.7
SALT LAKE TRIAD CTR UT US,19910801,89.2
SALT LAKE TRIAD CTR UT US,19910901,75.9
SALT LAKE TRIAD CTR UT US,19911001,66.6
SALT LAKE TRIAD CTR UT US,19911101,47.5
SALT LAKE TRIAD CTR UT US,19911201,37.8
SALT LAKE TRIAD CTR UT US,19920101,35.1
SALT LAKE TRIAD CTR UT US,19920201,48.2
SALT LAKE TRIAD CTR UT US,19920301,58.6
SALT LAKE TRIAD CTR UT US,19920401,69.1
SALT LAKE TRIAD CTR UT US,19920501,77.4
SALT LAKE TRIAD CTR UT US,19920601,82.2
SALT LAKE TRIAD CTR UT US,19920701,87.3
SALT LAKE TRIAD CTR UT US,19920801,88.5
SALT LAKE TRIAD CTR UT US,19920901,79.3
SALT LAKE TRIAD CTR UT US,19921001,67.8
SALT LAKE TRIAD CTR UT US,19921101,43.7
SALT LAKE TRIAD CTR UT US,19921201,38.5
SALT LAKE TRIAD CTR UT US,19930101,35.8
SALT LAKE TRIAD CTR UT US,19930201,37.4
SALT LAKE TRIAD CTR UT US,19930301,53.6
SALT LAKE TRIAD CTR UT US,19930401,59.2
SALT LAKE TRIAD CTR UT US,19930501,75.4
SALT LAKE TRIAD CTR UT US,19930601,76.6
SALT LAKE TRIAD CTR UT US,19930701,82.9
SALT LAKE TRIAD CTR UT US,19930801,86
SALT LAKE TRIAD CTR UT US,19930901,78.1
SALT LAKE TRIAD CTR UT US,19931001,63.5
SALT LAKE TRIAD CTR UT US,19931101,46.8
SALT LAKE TRIAD CTR UT US,19931201,42.1
SALT LAKE TRIAD CTR UT US,19940101,46
SALT LAKE TRIAD CTR UT US,19940201,44.4
SALT LAKE TRIAD CTR UT US,19940301,58.6
SALT LAKE TRIAD CTR UT US,19940401,63.9
SALT LAKE TRIAD CTR UT US,19940501,76.1
SALT LAKE TRIAD CTR UT US,19940601,84.4
SALT LAKE TRIAD CTR UT US,19940701,91.9
SALT LAKE TRIAD CTR UT US,19940801,92.3
SALT LAKE TRIAD CTR UT US,19940901,82.2
SALT LAKE TRIAD CTR UT US,19941001,63
SALT LAKE TRIAD CTR UT US,19941101,43.9
SALT LAKE TRIAD CTR UT US,19941201,42.3
SALT LAKE TRIAD CTR UT US,19950101,42.8
SALT LAKE TRIAD CTR UT US,19950201,54.1
SALT LAKE TRIAD CTR UT US,19950301,55.2
SALT LAKE TRIAD CTR UT US,19950401,59.5
SALT LAKE TRIAD CTR UT US,19950501,65.7
SALT LAKE TRIAD CTR UT US,19950701,88
SALT LAKE TRIAD CTR UT US,19950801,90
SALT LAKE TRIAD CTR UT US,19951001,65.5
SALT LAKE TRIAD CTR UT US,19951101,57.4
SALT LAKE TRIAD CTR UT US,19951201,46.2
SALT LAKE TRIAD CTR UT US,19960101,43.3
SALT LAKE TRIAD CTR UT US,19960201,42.4
SALT LAKE TRIAD CTR UT US,19960301,56.5
SALT LAKE TRIAD CTR UT US,19960501,70.5
SALT LAKE TRIAD CTR UT US,19960601,86.4
SALT LAKE TRIAD CTR UT US,19960701,91.4
SALT LAKE TRIAD CTR UT US,19960801,90.1
SALT LAKE TRIAD CTR UT US,19960901,76.3
SALT LAKE TRIAD CTR UT US,19961001,64.6
SALT LAKE TRIAD CTR UT US,19961101,53.8
SALT LAKE TRIAD CTR UT US,19961201,45.9
SALT LAKE TRIAD CTR UT US,19970101,39.7
SALT LAKE TRIAD CTR UT US,19970201,43.3
SALT LAKE TRIAD CTR UT US,19970301,57.7
SALT LAKE TRIAD CTR UT US,19970401,58.5
SALT LAKE TRIAD CTR UT US,19970501,73.9
SALT LAKE TRIAD CTR UT US,19970601,81.3
SALT LAKE TRIAD CTR UT US,19970701,87.8
SALT LAKE TRIAD CTR UT US,19970801,89.6
SALT LAKE TRIAD CTR UT US,19970901,79.3
SALT LAKE TRIAD CTR UT US,19971001,65.8
SALT LAKE TRIAD CTR UT US,19971101,53.2
SALT LAKE TRIAD CTR UT US,19971201,36.9
SALT LAKE TRIAD CTR UT US,19980101,47.5
SALT LAKE TRIAD CTR UT US,19980201,45.7
SALT LAKE TRIAD CTR UT US,19980301,51.1
SALT LAKE TRIAD CTR UT US,19980401,57.9
SALT LAKE TRIAD CTR UT US,19980501,69.4
SALT LAKE TRIAD CTR UT US,19980601,72.1
SALT LAKE TRIAD CTR UT US,19980701,91.2
SALT LAKE TRIAD CTR UT US,19980801,88.7
SALT LAKE TRIAD CTR UT US,19980901,78.4
SALT LAKE TRIAD CTR UT US,19981001,61.3
SALT LAKE TRIAD CTR UT US,19981101,52.9
SALT LAKE TRIAD CTR UT US,19981201,40.5
SALT LAKE TRIAD CTR UT US,19990101,45.1
SALT LAKE TRIAD CTR UT US,19990201,48.2
SALT LAKE TRIAD CTR UT US,19990301,56.7
SALT LAKE TRIAD CTR UT US,19990401,54.3
SALT LAKE TRIAD CTR UT US,19990501,66
SALT LAKE TRIAD CTR UT US,19990601,80.6
SALT LAKE TRIAD CTR UT US,19990701,89.1
SALT LAKE TRIAD CTR UT US,19990801,87.4
SALT LAKE TRIAD CTR UT US,19990901,75.9
SALT LAKE TRIAD CTR UT US,19991001,67.5
SALT LAKE TRIAD CTR UT US,19991101,58.8
SALT LAKE TRIAD CTR UT US,19991201,40.1
SALT LAKE TRIAD CTR UT US,20000101,45
SALT LAKE TRIAD CTR UT US,20000201,49.8
SALT LAKE TRIAD CTR UT US,20000301,52.5
SALT LAKE TRIAD CTR UT US,20000401,66.2
SALT LAKE TRIAD CTR UT US,20000501,72.7
SALT LAKE TRIAD CTR UT US,20000601,84.4
SALT LAKE TRIAD CTR UT US,20000701,92.7
SALT LAKE TRIAD CTR UT US,20000801,90.5
SALT LAKE TRIAD CTR UT US,20000901,76.8
SALT LAKE TRIAD CTR UT US,20041001,64
SALT LAKE TRIAD CTR UT US,20050701,92.3
SALT LAKE TRIAD CTR UT US,20060201,44.4
SALT LAKE TRIAD CTR UT US,20080301,50.7
SALT LAKE TRIAD CTR UT US,20110101,35.8
SALT LAKE TRIAD CTR UT US,20110201,45
SALT LAKE TRIAD CTR UT US,20110301,54.7
SALT LAKE TRIAD CTR UT US,20110401,57
SALT LAKE TRIAD CTR UT US,20110501,63.7
SALT LAKE TRIAD CTR UT US,20110601,79.5
SALT LAKE TRIAD CTR UT US,20110701,89.8
SALT LAKE TRIAD CTR UT US,20110801,91.2
SALT LAKE TRIAD CTR UT US,20110901,81.7
SALT LAKE TRIAD CTR UT US,20111001,66.7
SALT LAKE TRIAD CTR UT US,20111101,50.2
SALT LAKE TRIAD CTR UT US,20111201,37.9
SALT LAKE TRIAD CTR UT US,20120101,43.5
SALT LAKE TRIAD CTR UT US,20120201,46.4
SALT LAKE TRIAD CTR UT US,20120301,60.4
SALT LAKE TRIAD CTR UT US,20120401,69.1
SALT LAKE TRIAD CTR UT US,20120501,74.5
SALT LAKE TRIAD CTR UT US,20120601,86.9
SALT LAKE TRIAD CTR UT US,20120701,92.5
SALT LAKE TRIAD CTR UT US,20120801,91.6
SALT LAKE TRIAD CTR UT US,20120901,79.5
SALT LAKE TRIAD CTR UT US,20121001,67.3
SALT LAKE TRIAD CTR UT US,20121101,57.7
SALT LAKE TRIAD CTR UT US,20121201,42.8
SALT LAKE TRIAD CTR UT US,20130101,27.1
SALT LAKE TRIAD CTR UT US,20130201,38.3
SALT LAKE TRIAD CTR UT US,20130301,54.7
SALT LAKE TRIAD CTR UT US,20130401,59.5
SALT LAKE TRIAD CTR UT US,20130501,72.9
SALT LAKE TRIAD CTR UT US,20130601,86.2
SALT LAKE TRIAD CTR UT US,20130701,92.8
SALT LAKE TRIAD CTR UT US,20130801,90
SALT LAKE TRIAD CTR UT US,20130901,76.5
SALT LAKE TRIAD CTR UT US,20131001,60.8
SALT LAKE TRIAD CTR UT US,20131101,52.2
SALT LAKE TRIAD CTR UT US,20131201,32.2
SALT LAKE TRIAD CTR UT US,20140101,39.6
SALT LAKE TRIAD CTR UT US,20140201,48
SALT LAKE TRIAD CTR UT US,20140301,57
SALT LAKE TRIAD CTR UT US,20140401,62.1
SALT LAKE TRIAD CTR UT US,20140501,72.3
SALT LAKE TRIAD CTR UT US,20140601,83.7
SALT LAKE TRIAD CTR UT US,20140701,92.1
SALT LAKE TRIAD CTR UT US,20140801,85.1
SALT LAKE TRIAD CTR UT US,20140901,81.3
SALT LAKE TRIAD CTR UT US,20141001,69.3
SALT LAKE TRIAD CTR UT US,20141101,51.1
SALT LAKE TRIAD CTR UT US,20141201,46
SALT LAKE TRIAD CTR UT US,20150101,42.6
SALT LAKE TRIAD CTR UT US,20150201,53.4
SALT LAKE TRIAD CTR UT US,20150301,61.2
SALT LAKE TRIAD CTR UT US,20150401,63.9
SALT LAKE TRIAD CTR UT US,20150501,69.8
SALT LAKE TRIAD CTR UT US,20150601,88.3
SALT LAKE TRIAD CTR UT US,20150701,87.3
SALT LAKE TRIAD CTR UT US,20150801,88.5
SALT LAKE TRIAD CTR UT US,20150901,81.7
SALT LAKE TRIAD CTR UT US,20151001,70
SALT LAKE TRIAD CTR UT US,20151101,48.9
SALT LAKE TRIAD CTR UT US,20151201,40.8
SALTAIR SALT PLANT UT US,19560501,75.2
SALTAIR SALT PLANT UT US,19560601,83.7
SALTAIR SALT PLANT UT US,19560701,89.4
SALTAIR SALT PLANT UT US,19560801,85.8
SALTAIR SALT PLANT UT US,19560901,80.2
SALTAIR SALT PLANT UT US,19561001,63.3
SALTAIR SALT PLANT UT US,19561101,41.9
SALTAIR SALT PLANT UT US,19561201,39.6
SALTAIR SALT PLANT UT US,19570101,33.3
SALTAIR SALT PLANT UT US,19570201,47.7
SALTAIR SALT PLANT UT US,19570301,53.1
SALTAIR SALT PLANT UT US,19570401,57.7
SALTAIR SALT PLANT UT US,19570501,68.4
SALTAIR SALT PLANT UT US,19570601,81.1
SALTAIR SALT PLANT UT US,19570701,90.5
SALTAIR SALT PLANT UT US,19570801,88.2
SALTAIR SALT PLANT UT US,19570901,77.7
SALTAIR SALT PLANT UT US,19571001,62.8
SALTAIR SALT PLANT UT US,19571101,43
SALTAIR SALT PLANT UT US,19571201,41.9
SALTAIR SALT PLANT UT US,19580101,37
SALTAIR SALT PLANT UT US,19580201,48.9
SALTAIR SALT PLANT UT US,19580301,48.4
SALTAIR SALT PLANT UT US,19580401,55.9
SALTAIR SALT PLANT UT US,19580501,77.5
SALTAIR SALT PLANT UT US,19580601,84.4
SALTAIR SALT PLANT UT US,19580701,88.9
SALTAIR SALT PLANT UT US,19580801,91.6
SALTAIR SALT PLANT UT US,19580901,80.2
SALTAIR SALT PLANT UT US,19581001,66.4
SALTAIR SALT PLANT UT US,19581101,50.2
SALTAIR SALT PLANT UT US,19581201,42.8
SALTAIR SALT PLANT UT US,19590101,40.5
SALTAIR SALT PLANT UT US,19590201,42.6
SALTAIR SALT PLANT UT US,19590301,51.8
SALTAIR SALT PLANT UT US,19590401,61.9
SALTAIR SALT PLANT UT US,19590501,66.7
SALTAIR SALT PLANT UT US,19590601,85.1
SALTAIR SALT PLANT UT US,19590701,89.8
SALTAIR SALT PLANT UT US,19590801,87.4
SALTAIR SALT PLANT UT US,19590901,71.8
SALTAIR SALT PLANT UT US,19591001,62.6
SALTAIR SALT PLANT UT US,19591101,51.3
SALTAIR SALT PLANT UT US,19591201,37.8
SALTAIR SALT PLANT UT US,19600101,32.9
SALTAIR SALT PLANT UT US,19600201,37.6
SALTAIR SALT PLANT UT US,19600301,49.6
SALTAIR SALT PLANT UT US,19600401,63.7
SALTAIR SALT PLANT UT US,19600501,70.3
SALTAIR SALT PLANT UT US,19600601,83.3
SALTAIR SALT PLANT UT US,19600701,95.2
SALTAIR SALT PLANT UT US,19600801,86
SALTAIR SALT PLANT UT US,19600901,80.8
SALTAIR SALT PLANT UT US,19601001,65.7
SALTAIR SALT PLANT UT US,19601101,50.5
SALTAIR SALT PLANT UT US,19601201,38.5
SALTAIR SALT PLANT UT US,19610101,36.7
SALTAIR SALT PLANT UT US,19610201,46.4
SALTAIR SALT PLANT UT US,19610301,50.5
SALTAIR SALT PLANT UT US,19610401,60.3
SALTAIR SALT PLANT UT US,19610501,73
SALTAIR SALT PLANT UT US,19610601,86.9
SALTAIR SALT PLANT UT US,19610701,92.5
SALTAIR SALT PLANT UT US,19610801,89.1
SALTAIR SALT PLANT UT US,19610901,71.1
SALTAIR SALT PLANT UT US,19611001,61.2
SALTAIR SALT PLANT UT US,19611101,43.7
SALTAIR SALT PLANT UT US,19611201,39
SALTAIR SALT PLANT UT US,19620101,29.1
SALTAIR SALT PLANT UT US,19620201,38.3
SALTAIR SALT PLANT UT US,19620301,46.4
SALTAIR SALT PLANT UT US,19620401,65.3
SALTAIR SALT PLANT UT US,19620501,68
SALTAIR SALT PLANT UT US,19620601,82.2
SALTAIR SALT PLANT UT US,19620701,89.6
SALTAIR SALT PLANT UT US,19620801,87.6
